id,formula,mz,charge,ion
ascr#1,C13H24O6,273.1354591,-3,[M-3H]3-
ascr#2,C12H22O5,243.1248944,-3,[M-3H]3-
ascr#3,C15H26O6,299.1511092,-3,[M-3H]3-
ascr#4,C18H32O10,405.1777179,-3,[M-3H]3-
ascr#5,C9H16O6,217.0728589,-3,[M-3H]3-
ascr#6.1,C12H24O5,245.1405445,-3,[M-3H]3-
ascr#6.2,C12H24O5,245.1405445,-3,[M-3H]3-
ascr#7,C13H22O6,271.1198091,-3,[M-3H]3-
ascr#8,C20H27NO7,390.1569229,-3,[M-3H]3-
icas#9,C20H25NO7,388.1412728,-3,[M-3H]3-
dafa#1,C27H40O3,409.2759158,-3,[M-3H]3-
dafa#2,C27H42O3,411.2915658,-3,[M-3H]3-
dafa#3,C27H44O3,413.3072159,-3,[M-3H]3-
dafa#4,C27H42O3,411.2915658,-3,[M-3H]3-
dafa#5,C27H44O3,413.3072159,-3,[M-3H]3-
dafa#6,C27H44O3,413.3072159,-3,[M-3H]3-
ascr#9,C11H20O6,245.104159,-3,[M-3H]3-
ascr#10,C15H28O6,301.1667593,-3,[M-3H]3-
ascr#11,C10H18O6,231.0885089,-3,[M-3H]3-
ascr#12,C12H22O6,259.1198091,-3,[M-3H]3-
ascr#13,C14H24O6,285.1354591,-3,[M-3H]3-
ascr#14,C14H26O6,287.1511092,-3,[M-3H]3-
ascr#15,C16H28O6,313.1667593,-3,[M-3H]3-
ascr#16,C16H30O6,315.1824093,-3,[M-3H]3-
ascr#17,C17H30O6,327.1824093,-3,[M-3H]3-
ascr#18,C17H32O6,329.1980594,-3,[M-3H]3-
ascr#19,C18H32O6,341.1980594,-3,[M-3H]3-
ascr#20,C18H34O6,343.2137095,-3,[M-3H]3-
ascr#21,C19H34O6,355.2137095,-3,[M-3H]3-
ascr#22,C19H36O6,357.2293595,-3,[M-3H]3-
ascr#23,C20H36O6,369.2293595,-3,[M-3H]3-
ascr#24,C20H38O6,371.2450096,-3,[M-3H]3-
ascr#25,C21H38O6,383.2450096,-3,[M-3H]3-
ascr#26,C21H40O6,385.2606596,-3,[M-3H]3-
ascr#27,C22H40O6,397.2606596,-3,[M-3H]3-
ascr#28,C22H42O6,399.2763097,-3,[M-3H]3-
ascr#29,C23H42O6,411.2763097,-3,[M-3H]3-
ascr#30,C23H44O6,413.2919598,-3,[M-3H]3-
ascr#31,C24H44O6,425.2919598,-3,[M-3H]3-
ascr#32,C24H46O6,427.3076098,-3,[M-3H]3-
ascr#33,C25H46O6,439.3076098,-3,[M-3H]3-
ascr#34,C25H48O6,441.3232599,-3,[M-3H]3-
ascr#35,C26H48O6,453.3232599,-3,[M-3H]3-
ascr#36,C26H50O6,455.33891,-3,[M-3H]3-
ascr#37,C27H50O6,467.33891,-3,[M-3H]3-
ascr#38,C27H52O6,469.35456,-3,[M-3H]3-
bhas#10,C15H28O7,317.1616739,-3,[M-3H]3-
bhas#16,C16H30O7,331.1773239,-3,[M-3H]3-
bhas#18,C17H32O7,345.192974,-3,[M-3H]3-
bhas#20,C18H34O7,359.2086241,-3,[M-3H]3-
bhas#22,C19H36O7,373.2242741,-3,[M-3H]3-
bhas#24,C20H38O7,387.2399242,-3,[M-3H]3-
bhas#26,C21H40O7,401.2555743,-3,[M-3H]3-
bhas#28,C22H42O7,415.2712243,-3,[M-3H]3-
bhas#30,C23H44O7,429.2868744,-3,[M-3H]3-
bhas#32,C24H46O7,443.3025245,-3,[M-3H]3-
bhas#34,C25H48O7,457.3181745,-3,[M-3H]3-
bhas#36,C26H50O7,471.3338246,-3,[M-3H]3-
bhas#38,C27H52O7,485.3494746,-3,[M-3H]3-
bhas#40,C28H54O7,499.3651247,-3,[M-3H]3-
bhas#42,C29H56O7,513.3807748,-3,[M-3H]3-
bhos#10,C15H28O7,317.1616739,-3,[M-3H]3-
bhos#16,C16H30O7,331.1773239,-3,[M-3H]3-
bhos#18,C17H32O7,345.192974,-3,[M-3H]3-
bhos#20,C18H34O7,359.2086241,-3,[M-3H]3-
bhos#22,C19H36O7,373.2242741,-3,[M-3H]3-
bhos#24,C20H38O7,387.2399242,-3,[M-3H]3-
bhos#26,C21H40O7,401.2555743,-3,[M-3H]3-
bhos#28,C22H42O7,415.2712243,-3,[M-3H]3-
bhos#30,C23H44O7,429.2868744,-3,[M-3H]3-
bhos#32,C24H46O7,443.3025245,-3,[M-3H]3-
bhos#34,C25H48O7,457.3181745,-3,[M-3H]3-
bhos#36,C26H50O7,471.3338246,-3,[M-3H]3-
bhos#38,C27H52O7,485.3494746,-3,[M-3H]3-
bhos#40,C28H54O7,499.3651247,-3,[M-3H]3-
bhos#42,C29H56O7,513.3807748,-3,[M-3H]3-
ibha#10,C24H33NO8,460.1987877,-3,[M-3H]3-
ibha#16,C25H35NO8,474.2144377,-3,[M-3H]3-
ibha#18,C26H37NO8,488.2300878,-3,[M-3H]3-
ibha#20,C27H39NO8,502.2457379,-3,[M-3H]3-
ibha#22,C28H41NO8,516.2613879,-3,[M-3H]3-
ibha#24,C29H43NO8,530.277038,-3,[M-3H]3-
ibha#26,C30H45NO8,544.2926881,-3,[M-3H]3-
ibha#28,C31H47NO8,558.3083381,-3,[M-3H]3-
ibha#30,C32H49NO8,572.3239882,-3,[M-3H]3-
ibho#10,C24H33NO8,460.1987877,-3,[M-3H]3-
ibho#16,C25H35NO8,474.2144377,-3,[M-3H]3-
ibho#18,C26H37NO8,488.2300878,-3,[M-3H]3-
ibho#20,C27H39NO8,502.2457379,-3,[M-3H]3-
ibho#22,C28H41NO8,516.2613879,-3,[M-3H]3-
ibho#24,C29H43NO8,530.277038,-3,[M-3H]3-
ibho#26,C30H45NO8,544.2926881,-3,[M-3H]3-
icas#1,C22H29NO7,416.1725729,-3,[M-3H]3-
icas#2,C21H27NO6,386.1620082,-3,[M-3H]3-
iglu#1,C14H17NO5,276.0888433,-3,[M-3H]3-
iglu#2,C14H18NO8P,356.0551737,-3,[M-3H]3-
angl#1,C13H17NO7,296.0786725,-3,[M-3H]3-
angl#2,C13H18NO10P,376.0450029,-3,[M-3H]3-
icas#3,C24H31NO7,442.188223,-3,[M-3H]3-
icas#6.1,C21H29NO6,388.1776583,-3,[M-3H]3-
icas#6.2,C21H29NO6,388.1776583,-3,[M-3H]3-
icas#7,C22H27NO7,414.1569229,-3,[M-3H]3-
icas#10,C24H33NO7,444.203873,-3,[M-3H]3-
icas#12,C21H27NO7,402.1569229,-3,[M-3H]3-
icas#14,C23H31NO7,430.188223,-3,[M-3H]3-
icas#15,C25H33NO7,456.203873,-3,[M-3H]3-
icas#16,C25H35NO7,458.2195231,-3,[M-3H]3-
icas#17,C26H35NO7,470.2195231,-3,[M-3H]3-
icas#18,C26H37NO7,472.2351732,-3,[M-3H]3-
icas#19,C27H37NO7,484.2351732,-3,[M-3H]3-
icas#20,C27H39NO7,486.2508232,-3,[M-3H]3-
icas#21,C28H39NO7,498.2508232,-3,[M-3H]3-
icas#22,C28H41NO7,500.2664733,-3,[M-3H]3-
icos#1,C22H29NO7,416.1725729,-3,[M-3H]3-
icos#3,C24H31NO7,442.188223,-3,[M-3H]3-
icos#9,C20H25NO7,388.1412728,-3,[M-3H]3-
icos#10,C24H33NO7,444.203873,-3,[M-3H]3-
icos#15,C25H33NO7,456.203873,-3,[M-3H]3-
icos#16,C25H35NO7,458.2195231,-3,[M-3H]3-
icos#17,C26H35NO7,470.2195231,-3,[M-3H]3-
icos#18,C26H37NO7,472.2351732,-3,[M-3H]3-
oscr#1,C13H24O6,273.1354591,-3,[M-3H]3-
oscr#3,C15H26O6,299.1511092,-3,[M-3H]3-
oscr#7,C13H22O6,271.1198091,-3,[M-3H]3-
oscr#9,C11H20O6,245.104159,-3,[M-3H]3-
oscr#10,C15H28O6,301.1667593,-3,[M-3H]3-
oscr#12,C12H22O6,259.1198091,-3,[M-3H]3-
oscr#14,C14H26O6,287.1511092,-3,[M-3H]3-
oscr#15,C16H28O6,313.1667593,-3,[M-3H]3-
oscr#16,C16H30O6,315.1824093,-3,[M-3H]3-
oscr#17,C17H30O6,327.1824093,-3,[M-3H]3-
oscr#18,C17H32O6,329.1980594,-3,[M-3H]3-
oscr#19,C18H32O6,341.1980594,-3,[M-3H]3-
oscr#20,C18H34O6,343.2137095,-3,[M-3H]3-
oscr#21,C19H34O6,355.2137095,-3,[M-3H]3-
oscr#22,C19H36O6,357.2293595,-3,[M-3H]3-
oscr#23,C20H36O6,369.2293595,-3,[M-3H]3-
oscr#24,C20H38O6,371.2450096,-3,[M-3H]3-
oscr#25,C21H38O6,383.2450096,-3,[M-3H]3-
oscr#26,C21H40O6,385.2606596,-3,[M-3H]3-
oscr#27,C22H40O6,397.2606596,-3,[M-3H]3-
oscr#28,C22H42O6,399.2763097,-3,[M-3H]3-
oscr#29,C23H42O6,411.2763097,-3,[M-3H]3-
oscr#30,C23H44O6,413.2919598,-3,[M-3H]3-
oscr#31,C24H44O6,425.2919598,-3,[M-3H]3-
oscr#32,C24H46O6,427.3076098,-3,[M-3H]3-
oscr#33,C25H46O6,439.3076098,-3,[M-3H]3-
oscr#34,C25H48O6,441.3232599,-3,[M-3H]3-
oscr#35,C26H48O6,453.3232599,-3,[M-3H]3-
oscr#36,C26H50O6,455.33891,-3,[M-3H]3-
oscr#37,C27H50O6,467.33891,-3,[M-3H]3-
oscr#38,C27H52O6,469.35456,-3,[M-3H]3-
glas#1,C19H34O11,435.1882826,-3,[M-3H]3-
glas#3,C21H36O11,461.2039326,-3,[M-3H]3-
glas#10,C21H38O11,463.2195827,-3,[M-3H]3-
glas#16,C22H40O11,477.2352327,-3,[M-3H]3-
glas#18,C23H42O11,491.2508828,-3,[M-3H]3-
glas#20,C24H44O11,505.2665329,-3,[M-3H]3-
glas#22,C25H46O11,519.2821829,-3,[M-3H]3-
glas#24,C26H48O11,533.297833,-3,[M-3H]3-
glas#26,C27H50O11,547.3134831,-3,[M-3H]3-
hbas#3,C22H30O8,419.1722386,-3,[M-3H]3-
hbas#10,C22H32O8,421.1878886,-3,[M-3H]3-
mbas#3,C20H32O7,381.192974,-3,[M-3H]3-
mbas#10,C20H34O7,383.2086241,-3,[M-3H]3-
dasc#1,C26H46O11,531.2821829,-3,[M-3H]3-
npar#1,C26H38N6O13,639.227856,-3,[M-3H]3-
npar#2,C21H30N6O9,507.1855972,-3,[M-3H]3-
part#9,C11H20O6,245.104159,-3,[M-3H]3-
pasa#9,C30H38N2O10,583.2308161,-3,[M-3H]3-
pasc#1,C25H37NO9,492.2250024,-3,[M-3H]3-
pasc#9,C23H33NO9,464.1937023,-3,[M-3H]3-
pasc#12,C24H35NO9,478.2093524,-3,[M-3H]3-
pasy#9,C23H31NO8,446.1831376,-3,[M-3H]3-
ubas#1,C27H46N2O13,603.2781602,-3,[M-3H]3-
ubas#2,C28H48N2O13,617.2938103,-3,[M-3H]3-
dhas#18,C17H32O8,361.1878886,-3,[M-3H]3-
tsas#9,C23H33NO9,464.1937023,-3,[M-3H]3-
osas#9,C23H33NO10,480.1886169,-3,[M-3H]3-
osas#10,C27H41NO10,536.2512172,-3,[M-3H]3-
osas#2,C24H35NO9,478.2093524,-3,[M-3H]3-
sufac#1,C15H30O6S,335.1544801,-3,[M-3H]3-
sufal#1,C15H32O5S,321.1752155,-3,[M-3H]3-
sufal#2,C15H32O5S,321.1752155,-3,[M-3H]3-
sufal#3,C15H32O5S,321.1752155,-3,[M-3H]3-
sufal#4,C15H32O5S,321.1752155,-3,[M-3H]3-
sufac#2,C15H30O6S,335.1544801,-3,[M-3H]3-
npar#3,C21H30N6O10,523.1805119,-3,[M-3H]3-
anglas#1,C26H39NO12,554.2253963,-3,[M-3H]3-
anglas#2,C26H40NO15P,634.1917267,-3,[M-3H]3-
anglas#3,C28H41NO12,580.2410464,-3,[M-3H]3-
anglas#7,C26H37NO12,552.2097463,-3,[M-3H]3-
anglas#9,C24H35NO12,526.1940962,-3,[M-3H]3-
ascr#69,C18H34O10,407.1933679,-3,[M-3H]3-
ascr#81,C25H34N2O10,519.199516,-3,[M-3H]3-
ascr#82,C30H41N3O13,648.242109,-3,[M-3H]3-
bhas#9,C11H20O7,261.0990736,-3,[M-3H]3-
bkas#1,C13H22O7,287.1147237,-3,[M-3H]3-
glosas#2,C30H45NO14,640.2621758,-3,[M-3H]3-
glosas#9,C29H43NO15,642.2414403,-3,[M-3H]3-
glosas#10,C33H51NO15,698.3040406,-3,[M-3H]3-
glosas#21,C30H45NO14,640.2621758,-3,[M-3H]3-
glosas#91,C29H43NO15,642.2414403,-3,[M-3H]3-
glosas#101,C33H51NO15,698.3040406,-3,[M-3H]3-
hbas#9,C18H24O8,365.1252884,-3,[M-3H]3-
hbas#13,C24H34O13,527.1781118,-3,[M-3H]3-
iglas#1,C27H39NO10,534.2355671,-3,[M-3H]3-
iglas#2,C27H40NO13P,614.2018975,-3,[M-3H]3-
iglas#3,C29H41NO10,560.2512172,-3,[M-3H]3-
iglas#7,C27H37NO10,532.219917,-3,[M-3H]3-
npar#4,C27H40N6O13S,685.2155768,-3,[M-3H]3-
nuclas#31,C27H41N5O9,576.2685986,-3,[M-3H]3-
nuclas#32,C27H41N5O9,576.2685986,-3,[M-3H]3-
nuclas#33,C30H44N6O13,693.2748062,-3,[M-3H]3-
nuclas#34,C30H44N6O13,693.2748062,-3,[M-3H]3-
nuclas#35,C29H41N5O13,664.2482571,-3,[M-3H]3-
nuclas#36,C29H41N5O13,664.2482571,-3,[M-3H]3-
nuclas#71,C25H37N5O9,548.2372985,-3,[M-3H]3-
osas#1,C25H37NO10,508.219917,-3,[M-3H]3-
osas#7,C25H35NO10,506.204267,-3,[M-3H]3-
osas#13,C34H55N2O20P,839.2867493,-3,[M-3H]3-
osas#15,C27H40N2O11,565.2413808,-3,[M-3H]3-
osas#24,C25H37NO11,524.2148317,-3,[M-3H]3-
osas#91,C25H38N2O10,523.2308161,-3,[M-3H]3-
osas#92,C28H45N2O15P,677.2339259,-3,[M-3H]3-
paso#9,C30H38N2O11,599.2257307,-3,[M-3H]3-
pugl#1,C17H25N5O5S,408.1358103,-3,[M-3H]3-
puglas#1,C30H47N5O10S,666.2825341,-3,[M-3H]3-
nuclas#36,C30H42N6O14,707.2540707,-3,[M-3H]3-
uglas#11,C24H37N4O16P,665.1723883,-3,[M-3H]3-
uglas#31,C26H39N4O16P,691.1880383,-3,[M-3H]3-
uglas#71,C24H35N4O16P,663.1567382,-3,[M-3H]3-
ascr#1,C13H24O6,274.1427356,-2,[M-2H]2-
ascr#2,C12H22O5,244.1321709,-2,[M-2H]2-
ascr#3,C15H26O6,300.1583856,-2,[M-2H]2-
ascr#4,C18H32O10,406.1849943,-2,[M-2H]2-
ascr#5,C9H16O6,218.0801353,-2,[M-2H]2-
ascr#6.1,C12H24O5,246.147821,-2,[M-2H]2-
ascr#6.2,C12H24O5,246.147821,-2,[M-2H]2-
ascr#7,C13H22O6,272.1270855,-2,[M-2H]2-
ascr#8,C20H27NO7,391.1641993,-2,[M-2H]2-
icas#9,C20H25NO7,389.1485492,-2,[M-2H]2-
dafa#1,C27H40O3,410.2831922,-2,[M-2H]2-
dafa#2,C27H42O3,412.2988423,-2,[M-2H]2-
dafa#3,C27H44O3,414.3144924,-2,[M-2H]2-
dafa#4,C27H42O3,412.2988423,-2,[M-2H]2-
dafa#5,C27H44O3,414.3144924,-2,[M-2H]2-
dafa#6,C27H44O3,414.3144924,-2,[M-2H]2-
ascr#9,C11H20O6,246.1114355,-2,[M-2H]2-
ascr#10,C15H28O6,302.1740357,-2,[M-2H]2-
ascr#11,C10H18O6,232.0957854,-2,[M-2H]2-
ascr#12,C12H22O6,260.1270855,-2,[M-2H]2-
ascr#13,C14H24O6,286.1427356,-2,[M-2H]2-
ascr#14,C14H26O6,288.1583856,-2,[M-2H]2-
ascr#15,C16H28O6,314.1740357,-2,[M-2H]2-
ascr#16,C16H30O6,316.1896858,-2,[M-2H]2-
ascr#17,C17H30O6,328.1896858,-2,[M-2H]2-
ascr#18,C17H32O6,330.2053358,-2,[M-2H]2-
ascr#19,C18H32O6,342.2053358,-2,[M-2H]2-
ascr#20,C18H34O6,344.2209859,-2,[M-2H]2-
ascr#21,C19H34O6,356.2209859,-2,[M-2H]2-
ascr#22,C19H36O6,358.236636,-2,[M-2H]2-
ascr#23,C20H36O6,370.236636,-2,[M-2H]2-
ascr#24,C20H38O6,372.252286,-2,[M-2H]2-
ascr#25,C21H38O6,384.252286,-2,[M-2H]2-
ascr#26,C21H40O6,386.2679361,-2,[M-2H]2-
ascr#27,C22H40O6,398.2679361,-2,[M-2H]2-
ascr#28,C22H42O6,400.2835862,-2,[M-2H]2-
ascr#29,C23H42O6,412.2835862,-2,[M-2H]2-
ascr#30,C23H44O6,414.2992362,-2,[M-2H]2-
ascr#31,C24H44O6,426.2992362,-2,[M-2H]2-
ascr#32,C24H46O6,428.3148863,-2,[M-2H]2-
ascr#33,C25H46O6,440.3148863,-2,[M-2H]2-
ascr#34,C25H48O6,442.3305364,-2,[M-2H]2-
ascr#35,C26H48O6,454.3305364,-2,[M-2H]2-
ascr#36,C26H50O6,456.3461864,-2,[M-2H]2-
ascr#37,C27H50O6,468.3461864,-2,[M-2H]2-
ascr#38,C27H52O6,470.3618365,-2,[M-2H]2-
bhas#10,C15H28O7,318.1689503,-2,[M-2H]2-
bhas#16,C16H30O7,332.1846004,-2,[M-2H]2-
bhas#18,C17H32O7,346.2002505,-2,[M-2H]2-
bhas#20,C18H34O7,360.2159005,-2,[M-2H]2-
bhas#22,C19H36O7,374.2315506,-2,[M-2H]2-
bhas#24,C20H38O7,388.2472007,-2,[M-2H]2-
bhas#26,C21H40O7,402.2628507,-2,[M-2H]2-
bhas#28,C22H42O7,416.2785008,-2,[M-2H]2-
bhas#30,C23H44O7,430.2941508,-2,[M-2H]2-
bhas#32,C24H46O7,444.3098009,-2,[M-2H]2-
bhas#34,C25H48O7,458.325451,-2,[M-2H]2-
bhas#36,C26H50O7,472.341101,-2,[M-2H]2-
bhas#38,C27H52O7,486.3567511,-2,[M-2H]2-
bhas#40,C28H54O7,500.3724012,-2,[M-2H]2-
bhas#42,C29H56O7,514.3880512,-2,[M-2H]2-
bhos#10,C15H28O7,318.1689503,-2,[M-2H]2-
bhos#16,C16H30O7,332.1846004,-2,[M-2H]2-
bhos#18,C17H32O7,346.2002505,-2,[M-2H]2-
bhos#20,C18H34O7,360.2159005,-2,[M-2H]2-
bhos#22,C19H36O7,374.2315506,-2,[M-2H]2-
bhos#24,C20H38O7,388.2472007,-2,[M-2H]2-
bhos#26,C21H40O7,402.2628507,-2,[M-2H]2-
bhos#28,C22H42O7,416.2785008,-2,[M-2H]2-
bhos#30,C23H44O7,430.2941508,-2,[M-2H]2-
bhos#32,C24H46O7,444.3098009,-2,[M-2H]2-
bhos#34,C25H48O7,458.325451,-2,[M-2H]2-
bhos#36,C26H50O7,472.341101,-2,[M-2H]2-
bhos#38,C27H52O7,486.3567511,-2,[M-2H]2-
bhos#40,C28H54O7,500.3724012,-2,[M-2H]2-
bhos#42,C29H56O7,514.3880512,-2,[M-2H]2-
ibha#10,C24H33NO8,461.2060641,-2,[M-2H]2-
ibha#16,C25H35NO8,475.2217142,-2,[M-2H]2-
ibha#18,C26H37NO8,489.2373642,-2,[M-2H]2-
ibha#20,C27H39NO8,503.2530143,-2,[M-2H]2-
ibha#22,C28H41NO8,517.2686644,-2,[M-2H]2-
ibha#24,C29H43NO8,531.2843144,-2,[M-2H]2-
ibha#26,C30H45NO8,545.2999645,-2,[M-2H]2-
ibha#28,C31H47NO8,559.3156146,-2,[M-2H]2-
ibha#30,C32H49NO8,573.3312646,-2,[M-2H]2-
ibho#10,C24H33NO8,461.2060641,-2,[M-2H]2-
ibho#16,C25H35NO8,475.2217142,-2,[M-2H]2-
ibho#18,C26H37NO8,489.2373642,-2,[M-2H]2-
ibho#20,C27H39NO8,503.2530143,-2,[M-2H]2-
ibho#22,C28H41NO8,517.2686644,-2,[M-2H]2-
ibho#24,C29H43NO8,531.2843144,-2,[M-2H]2-
ibho#26,C30H45NO8,545.2999645,-2,[M-2H]2-
icas#1,C22H29NO7,417.1798494,-2,[M-2H]2-
icas#2,C21H27NO6,387.1692847,-2,[M-2H]2-
iglu#1,C14H17NO5,277.0961197,-2,[M-2H]2-
iglu#2,C14H18NO8P,357.0624501,-2,[M-2H]2-
angl#1,C13H17NO7,297.085949,-2,[M-2H]2-
angl#2,C13H18NO10P,377.0522794,-2,[M-2H]2-
icas#3,C24H31NO7,443.1954994,-2,[M-2H]2-
icas#6.1,C21H29NO6,389.1849348,-2,[M-2H]2-
icas#6.2,C21H29NO6,389.1849348,-2,[M-2H]2-
icas#7,C22H27NO7,415.1641993,-2,[M-2H]2-
icas#10,C24H33NO7,445.2111495,-2,[M-2H]2-
icas#12,C21H27NO7,403.1641993,-2,[M-2H]2-
icas#14,C23H31NO7,431.1954994,-2,[M-2H]2-
icas#15,C25H33NO7,457.2111495,-2,[M-2H]2-
icas#16,C25H35NO7,459.2267996,-2,[M-2H]2-
icas#17,C26H35NO7,471.2267996,-2,[M-2H]2-
icas#18,C26H37NO7,473.2424496,-2,[M-2H]2-
icas#19,C27H37NO7,485.2424496,-2,[M-2H]2-
icas#20,C27H39NO7,487.2580997,-2,[M-2H]2-
icas#21,C28H39NO7,499.2580997,-2,[M-2H]2-
icas#22,C28H41NO7,501.2737498,-2,[M-2H]2-
icos#1,C22H29NO7,417.1798494,-2,[M-2H]2-
icos#3,C24H31NO7,443.1954994,-2,[M-2H]2-
icos#9,C20H25NO7,389.1485492,-2,[M-2H]2-
icos#10,C24H33NO7,445.2111495,-2,[M-2H]2-
icos#15,C25H33NO7,457.2111495,-2,[M-2H]2-
icos#16,C25H35NO7,459.2267996,-2,[M-2H]2-
icos#17,C26H35NO7,471.2267996,-2,[M-2H]2-
icos#18,C26H37NO7,473.2424496,-2,[M-2H]2-
oscr#1,C13H24O6,274.1427356,-2,[M-2H]2-
oscr#3,C15H26O6,300.1583856,-2,[M-2H]2-
oscr#7,C13H22O6,272.1270855,-2,[M-2H]2-
oscr#9,C11H20O6,246.1114355,-2,[M-2H]2-
oscr#10,C15H28O6,302.1740357,-2,[M-2H]2-
oscr#12,C12H22O6,260.1270855,-2,[M-2H]2-
oscr#14,C14H26O6,288.1583856,-2,[M-2H]2-
oscr#15,C16H28O6,314.1740357,-2,[M-2H]2-
oscr#16,C16H30O6,316.1896858,-2,[M-2H]2-
oscr#17,C17H30O6,328.1896858,-2,[M-2H]2-
oscr#18,C17H32O6,330.2053358,-2,[M-2H]2-
oscr#19,C18H32O6,342.2053358,-2,[M-2H]2-
oscr#20,C18H34O6,344.2209859,-2,[M-2H]2-
oscr#21,C19H34O6,356.2209859,-2,[M-2H]2-
oscr#22,C19H36O6,358.236636,-2,[M-2H]2-
oscr#23,C20H36O6,370.236636,-2,[M-2H]2-
oscr#24,C20H38O6,372.252286,-2,[M-2H]2-
oscr#25,C21H38O6,384.252286,-2,[M-2H]2-
oscr#26,C21H40O6,386.2679361,-2,[M-2H]2-
oscr#27,C22H40O6,398.2679361,-2,[M-2H]2-
oscr#28,C22H42O6,400.2835862,-2,[M-2H]2-
oscr#29,C23H42O6,412.2835862,-2,[M-2H]2-
oscr#30,C23H44O6,414.2992362,-2,[M-2H]2-
oscr#31,C24H44O6,426.2992362,-2,[M-2H]2-
oscr#32,C24H46O6,428.3148863,-2,[M-2H]2-
oscr#33,C25H46O6,440.3148863,-2,[M-2H]2-
oscr#34,C25H48O6,442.3305364,-2,[M-2H]2-
oscr#35,C26H48O6,454.3305364,-2,[M-2H]2-
oscr#36,C26H50O6,456.3461864,-2,[M-2H]2-
oscr#37,C27H50O6,468.3461864,-2,[M-2H]2-
oscr#38,C27H52O6,470.3618365,-2,[M-2H]2-
glas#1,C19H34O11,436.195559,-2,[M-2H]2-
glas#3,C21H36O11,462.2112091,-2,[M-2H]2-
glas#10,C21H38O11,464.2268591,-2,[M-2H]2-
glas#16,C22H40O11,478.2425092,-2,[M-2H]2-
glas#18,C23H42O11,492.2581593,-2,[M-2H]2-
glas#20,C24H44O11,506.2738093,-2,[M-2H]2-
glas#22,C25H46O11,520.2894594,-2,[M-2H]2-
glas#24,C26H48O11,534.3051095,-2,[M-2H]2-
glas#26,C27H50O11,548.3207595,-2,[M-2H]2-
hbas#3,C22H30O8,420.179515,-2,[M-2H]2-
hbas#10,C22H32O8,422.1951651,-2,[M-2H]2-
mbas#3,C20H32O7,382.2002505,-2,[M-2H]2-
mbas#10,C20H34O7,384.2159005,-2,[M-2H]2-
dasc#1,C26H46O11,532.2894594,-2,[M-2H]2-
npar#1,C26H38N6O13,640.2351324,-2,[M-2H]2-
npar#2,C21H30N6O9,508.1928737,-2,[M-2H]2-
part#9,C11H20O6,246.1114355,-2,[M-2H]2-
pasa#9,C30H38N2O10,584.2380925,-2,[M-2H]2-
pasc#1,C25H37NO9,493.2322789,-2,[M-2H]2-
pasc#9,C23H33NO9,465.2009787,-2,[M-2H]2-
pasc#12,C24H35NO9,479.2166288,-2,[M-2H]2-
pasy#9,C23H31NO8,447.1904141,-2,[M-2H]2-
ubas#1,C27H46N2O13,604.2854366,-2,[M-2H]2-
ubas#2,C28H48N2O13,618.3010867,-2,[M-2H]2-
dhas#18,C17H32O8,362.1951651,-2,[M-2H]2-
tsas#9,C23H33NO9,465.2009787,-2,[M-2H]2-
osas#9,C23H33NO10,481.1958934,-2,[M-2H]2-
osas#10,C27H41NO10,537.2584936,-2,[M-2H]2-
osas#2,C24H35NO9,479.2166288,-2,[M-2H]2-
sufac#1,C15H30O6S,336.1617565,-2,[M-2H]2-
sufal#1,C15H32O5S,322.1824919,-2,[M-2H]2-
sufal#2,C15H32O5S,322.1824919,-2,[M-2H]2-
sufal#3,C15H32O5S,322.1824919,-2,[M-2H]2-
sufal#4,C15H32O5S,322.1824919,-2,[M-2H]2-
sufac#2,C15H30O6S,336.1617565,-2,[M-2H]2-
npar#3,C21H30N6O10,524.1877883,-2,[M-2H]2-
anglas#1,C26H39NO12,555.2326728,-2,[M-2H]2-
anglas#2,C26H40NO15P,635.1990032,-2,[M-2H]2-
anglas#3,C28H41NO12,581.2483229,-2,[M-2H]2-
anglas#7,C26H37NO12,553.2170227,-2,[M-2H]2-
anglas#9,C24H35NO12,527.2013727,-2,[M-2H]2-
ascr#69,C18H34O10,408.2006444,-2,[M-2H]2-
ascr#81,C25H34N2O10,520.2067924,-2,[M-2H]2-
ascr#82,C30H41N3O13,649.2493855,-2,[M-2H]2-
bhas#9,C11H20O7,262.1063501,-2,[M-2H]2-
bkas#1,C13H22O7,288.1220001,-2,[M-2H]2-
glosas#2,C30H45NO14,641.2694522,-2,[M-2H]2-
glosas#9,C29H43NO15,643.2487168,-2,[M-2H]2-
glosas#10,C33H51NO15,699.311317,-2,[M-2H]2-
glosas#21,C30H45NO14,641.2694522,-2,[M-2H]2-
glosas#91,C29H43NO15,643.2487168,-2,[M-2H]2-
glosas#101,C33H51NO15,699.311317,-2,[M-2H]2-
hbas#9,C18H24O8,366.1325648,-2,[M-2H]2-
hbas#13,C24H34O13,528.1853882,-2,[M-2H]2-
iglas#1,C27H39NO10,535.2428436,-2,[M-2H]2-
iglas#2,C27H40NO13P,615.2091739,-2,[M-2H]2-
iglas#3,C29H41NO10,561.2584936,-2,[M-2H]2-
iglas#7,C27H37NO10,533.2271935,-2,[M-2H]2-
npar#4,C27H40N6O13S,686.2228532,-2,[M-2H]2-
nuclas#31,C27H41N5O9,577.275875,-2,[M-2H]2-
nuclas#32,C27H41N5O9,577.275875,-2,[M-2H]2-
nuclas#33,C30H44N6O13,694.2820826,-2,[M-2H]2-
