id,formula,mz,charge,ion
icas#17,C26H35NO7,158.7543939,3,[M+3H]3+
icas#18,C26H37NO7,159.4262773,3,[M+3H]3+
icas#19,C27H37NO7,163.4262773,3,[M+3H]3+
icas#20,C27H39NO7,164.0981607,3,[M+3H]3+
icas#21,C28H39NO7,168.0981607,3,[M+3H]3+
icas#22,C28H41NO7,168.770044,3,[M+3H]3+
icos#1,C22H29NO7,140.7387439,3,[M+3H]3+
icos#3,C24H31NO7,149.4106272,3,[M+3H]3+
icos#9,C20H25NO7,131.3949772,3,[M+3H]3+
icos#10,C24H33NO7,150.0825106,3,[M+3H]3+
icos#15,C25H33NO7,154.0825106,3,[M+3H]3+
icos#16,C25H35NO7,154.7543939,3,[M+3H]3+
icos#17,C26H35NO7,158.7543939,3,[M+3H]3+
icos#18,C26H37NO7,159.4262773,3,[M+3H]3+
oscr#1,C13H24O6,93.05970595,3,[M+3H]3+
oscr#3,C15H26O6,101.7315893,3,[M+3H]3+
oscr#7,C13H22O6,92.38782259,3,[M+3H]3+
oscr#9,C11H20O6,83.71593924,3,[M+3H]3+
oscr#10,C15H28O6,102.4034727,3,[M+3H]3+
oscr#12,C12H22O6,88.38782259,3,[M+3H]3+
oscr#14,C14H26O6,97.7315893,3,[M+3H]3+
oscr#15,C16H28O6,106.4034727,3,[M+3H]3+
oscr#16,C16H30O6,107.075356,3,[M+3H]3+
oscr#17,C17H30O6,111.075356,3,[M+3H]3+
oscr#18,C17H32O6,111.7472394,3,[M+3H]3+
oscr#19,C18H32O6,115.7472394,3,[M+3H]3+
oscr#20,C18H34O6,116.4191227,3,[M+3H]3+
oscr#21,C19H34O6,120.4191227,3,[M+3H]3+
oscr#22,C19H36O6,121.0910061,3,[M+3H]3+
oscr#23,C20H36O6,125.0910061,3,[M+3H]3+
oscr#24,C20H38O6,125.7628894,3,[M+3H]3+
oscr#25,C21H38O6,129.7628894,3,[M+3H]3+
oscr#26,C21H40O6,130.4347728,3,[M+3H]3+
oscr#27,C22H40O6,134.4347728,3,[M+3H]3+
oscr#28,C22H42O6,135.1066561,3,[M+3H]3+
oscr#29,C23H42O6,139.1066561,3,[M+3H]3+
oscr#30,C23H44O6,139.7785395,3,[M+3H]3+
oscr#31,C24H44O6,143.7785395,3,[M+3H]3+
oscr#32,C24H46O6,144.4504228,3,[M+3H]3+
oscr#33,C25H46O6,148.4504228,3,[M+3H]3+
oscr#34,C25H48O6,149.1223062,3,[M+3H]3+
oscr#35,C26H48O6,153.1223062,3,[M+3H]3+
oscr#36,C26H50O6,153.7941896,3,[M+3H]3+
oscr#37,C27H50O6,157.7941896,3,[M+3H]3+
oscr#38,C27H52O6,158.4660729,3,[M+3H]3+
glas#1,C19H34O11,147.0773138,3,[M+3H]3+
glas#3,C21H36O11,155.7491971,3,[M+3H]3+
glas#10,C21H38O11,156.4210805,3,[M+3H]3+
glas#16,C22H40O11,161.0929638,3,[M+3H]3+
glas#18,C23H42O11,165.7648472,3,[M+3H]3+
glas#20,C24H44O11,170.4367305,3,[M+3H]3+
glas#22,C25H46O11,175.1086139,3,[M+3H]3+
glas#24,C26H48O11,179.7804972,3,[M+3H]3+
glas#26,C27H50O11,184.4523806,3,[M+3H]3+
hbas#3,C22H30O8,141.7386324,3,[M+3H]3+
hbas#10,C22H32O8,142.4105158,3,[M+3H]3+
mbas#3,C20H32O7,129.0788776,3,[M+3H]3+
mbas#10,C20H34O7,129.7507609,3,[M+3H]3+
dasc#1,C26H46O11,179.1086139,3,[M+3H]3+
npar#1,C26H38N6O13,215.0905049,3,[M+3H]3+
npar#2,C21H30N6O9,171.0764187,3,[M+3H]3+
part#9,C11H20O6,83.71593924,3,[M+3H]3+
pasa#9,C30H38N2O10,196.4248249,3,[M+3H]3+
pasc#1,C25H37NO9,166.0895537,3,[M+3H]3+
pasc#9,C23H33NO9,156.745787,3,[M+3H]3+
pasc#12,C24H35NO9,161.4176704,3,[M+3H]3+
pasy#9,C23H31NO8,150.7422654,3,[M+3H]3+
ubas#1,C27H46N2O13,203.107273,3,[M+3H]3+
ubas#2,C28H48N2O13,207.7791563,3,[M+3H]3+
dhas#18,C17H32O8,122.4105158,3,[M+3H]3+
tsas#9,C23H33NO9,156.745787,3,[M+3H]3+
osas#9,C23H33NO10,162.0774252,3,[M+3H]3+
osas#10,C27H41NO10,180.7649586,3,[M+3H]3+
osas#2,C24H35NO9,161.4176704,3,[M+3H]3+
sufac#1,C15H30O6S,113.7327129,3,[M+3H]3+
sufal#1,C15H32O5S,109.0729581,3,[M+3H]3+
sufal#2,C15H32O5S,109.0729581,3,[M+3H]3+
sufal#3,C15H32O5S,109.0729581,3,[M+3H]3+
sufal#4,C15H32O5S,109.0729581,3,[M+3H]3+
sufac#2,C15H30O6S,113.7327129,3,[M+3H]3+
npar#3,C21H30N6O10,176.4080569,3,[M+3H]3+
anglas#1,C26H39NO12,186.7563517,3,[M+3H]3+
anglas#2,C26H40NO15P,213.4117951,3,[M+3H]3+
anglas#3,C28H41NO12,195.428235,3,[M+3H]3+
anglas#7,C26H37NO12,186.0844683,3,[M+3H]3+
anglas#9,C24H35NO12,177.412585,3,[M+3H]3+
ascr#69,C18H34O10,137.7456755,3,[M+3H]3+
ascr#81,C25H34N2O10,175.0810582,3,[M+3H]3+
ascr#82,C30H41N3O13,218.0952559,3,[M+3H]3+
bhas#9,C11H20O7,89.04757745,3,[M+3H]3+
bkas#1,C13H22O7,97.7194608,3,[M+3H]3+
glosas#2,C30H45NO14,215.4352782,3,[M+3H]3+
glosas#9,C29H43NO15,216.095033,3,[M+3H]3+
glosas#10,C33H51NO15,234.7825664,3,[M+3H]3+
glosas#21,C30H45NO14,215.4352782,3,[M+3H]3+
glosas#91,C29H43NO15,216.095033,3,[M+3H]3+
glosas#101,C33H51NO15,234.7825664,3,[M+3H]3+
hbas#9,C18H24O8,123.7229824,3,[M+3H]3+
hbas#13,C24H34O13,177.7405902,3,[M+3H]3+
iglas#1,C27H39NO10,180.0930753,3,[M+3H]3+
iglas#2,C27H40NO13P,206.7485187,3,[M+3H]3+
iglas#3,C29H41NO10,188.7649586,3,[M+3H]3+
iglas#7,C27H37NO10,179.4211919,3,[M+3H]3+
npar#4,C27H40N6O13S,230.4197452,3,[M+3H]3+
nuclas#31,C27H41N5O9,194.1040858,3,[M+3H]3+
nuclas#32,C27H41N5O9,194.1040858,3,[M+3H]3+
nuclas#33,C30H44N6O13,233.106155,3,[M+3H]3+
nuclas#34,C30H44N6O13,233.106155,3,[M+3H]3+
nuclas#35,C29H41N5O13,223.4306386,3,[M+3H]3+
nuclas#36,C29H41N5O13,223.4306386,3,[M+3H]3+
nuclas#71,C25H37N5O9,184.7603191,3,[M+3H]3+
osas#1,C25H37NO10,171.4211919,3,[M+3H]3+
osas#7,C25H35NO10,170.7493086,3,[M+3H]3+
osas#13,C34H55N2O20P,281.7768027,3,[M+3H]3+
osas#15,C27H40N2O11,190.4283465,3,[M+3H]3+
osas#24,C25H37NO11,176.7528301,3,[M+3H]3+
osas#91,C25H38N2O10,176.4248249,3,[M+3H]3+
osas#92,C28H45N2O15P,227.7591949,3,[M+3H]3+
paso#9,C30H38N2O11,201.7564631,3,[M+3H]3+
pugl#1,C17H25N5O5S,138.059823,3,[M+3H]3+
puglas#1,C30H47N5O10S,224.1087309,3,[M+3H]3+
nuclas#36,C30H42N6O14,237.7659098,3,[M+3H]3+
uglas#11,C24H37N4O16P,223.7386823,3,[M+3H]3+
uglas#31,C26H39N4O16P,232.4105657,3,[M+3H]3+
uglas#71,C24H35N4O16P,223.066799,3,[M+3H]3+
ascr#1,C13H24O6,299.1465096,1,[M+Na]1+
ascr#2,C12H22O5,269.1359449,1,[M+Na]1+
ascr#3,C15H26O6,325.1621596,1,[M+Na]1+
ascr#4,C18H32O10,431.1887683,1,[M+Na]1+
ascr#5,C9H16O6,243.0839093,1,[M+Na]1+
ascr#6.1,C12H24O5,271.1515949,1,[M+Na]1+
ascr#6.2,C12H24O5,271.1515949,1,[M+Na]1+
ascr#7,C13H22O6,297.1308595,1,[M+Na]1+
ascr#8,C20H27NO7,416.1679733,1,[M+Na]1+
icas#9,C20H25NO7,414.1523232,1,[M+Na]1+
dafa#1,C27H40O3,435.2869662,1,[M+Na]1+
dafa#2,C27H42O3,437.3026163,1,[M+Na]1+
dafa#3,C27H44O3,439.3182663,1,[M+Na]1+
dafa#4,C27H42O3,437.3026163,1,[M+Na]1+
dafa#5,C27H44O3,439.3182663,1,[M+Na]1+
dafa#6,C27H44O3,439.3182663,1,[M+Na]1+
ascr#9,C11H20O6,271.1152094,1,[M+Na]1+
ascr#10,C15H28O6,327.1778097,1,[M+Na]1+
ascr#11,C10H18O6,257.0995594,1,[M+Na]1+
ascr#12,C12H22O6,285.1308595,1,[M+Na]1+
ascr#13,C14H24O6,311.1465096,1,[M+Na]1+
ascr#14,C14H26O6,313.1621596,1,[M+Na]1+
ascr#15,C16H28O6,339.1778097,1,[M+Na]1+
ascr#16,C16H30O6,341.1934598,1,[M+Na]1+
ascr#17,C17H30O6,353.1934598,1,[M+Na]1+
ascr#18,C17H32O6,355.2091098,1,[M+Na]1+
ascr#19,C18H32O6,367.2091098,1,[M+Na]1+
ascr#20,C18H34O6,369.2247599,1,[M+Na]1+
ascr#21,C19H34O6,381.2247599,1,[M+Na]1+
ascr#22,C19H36O6,383.24041,1,[M+Na]1+
ascr#23,C20H36O6,395.24041,1,[M+Na]1+
ascr#24,C20H38O6,397.25606,1,[M+Na]1+
ascr#25,C21H38O6,409.25606,1,[M+Na]1+
ascr#26,C21H40O6,411.2717101,1,[M+Na]1+
ascr#27,C22H40O6,423.2717101,1,[M+Na]1+
ascr#28,C22H42O6,425.2873601,1,[M+Na]1+
ascr#29,C23H42O6,437.2873601,1,[M+Na]1+
ascr#30,C23H44O6,439.3030102,1,[M+Na]1+
ascr#31,C24H44O6,451.3030102,1,[M+Na]1+
ascr#32,C24H46O6,453.3186603,1,[M+Na]1+
ascr#33,C25H46O6,465.3186603,1,[M+Na]1+
ascr#34,C25H48O6,467.3343103,1,[M+Na]1+
ascr#35,C26H48O6,479.3343103,1,[M+Na]1+
ascr#36,C26H50O6,481.3499604,1,[M+Na]1+
ascr#37,C27H50O6,493.3499604,1,[M+Na]1+
ascr#38,C27H52O6,495.3656105,1,[M+Na]1+
bhas#10,C15H28O7,343.1727243,1,[M+Na]1+
bhas#16,C16H30O7,357.1883744,1,[M+Na]1+
bhas#18,C17H32O7,371.2040244,1,[M+Na]1+
bhas#20,C18H34O7,385.2196745,1,[M+Na]1+
bhas#22,C19H36O7,399.2353246,1,[M+Na]1+
bhas#24,C20H38O7,413.2509746,1,[M+Na]1+
bhas#26,C21H40O7,427.2666247,1,[M+Na]1+
bhas#28,C22H42O7,441.2822748,1,[M+Na]1+
bhas#30,C23H44O7,455.2979248,1,[M+Na]1+
bhas#32,C24H46O7,469.3135749,1,[M+Na]1+
bhas#34,C25H48O7,483.329225,1,[M+Na]1+
bhas#36,C26H50O7,497.344875,1,[M+Na]1+
bhas#38,C27H52O7,511.3605251,1,[M+Na]1+
bhas#40,C28H54O7,525.3761751,1,[M+Na]1+
bhas#42,C29H56O7,539.3918252,1,[M+Na]1+
bhos#10,C15H28O7,343.1727243,1,[M+Na]1+
bhos#16,C16H30O7,357.1883744,1,[M+Na]1+
bhos#18,C17H32O7,371.2040244,1,[M+Na]1+
bhos#20,C18H34O7,385.2196745,1,[M+Na]1+
bhos#22,C19H36O7,399.2353246,1,[M+Na]1+
bhos#24,C20H38O7,413.2509746,1,[M+Na]1+
bhos#26,C21H40O7,427.2666247,1,[M+Na]1+
bhos#28,C22H42O7,441.2822748,1,[M+Na]1+
bhos#30,C23H44O7,455.2979248,1,[M+Na]1+
bhos#32,C24H46O7,469.3135749,1,[M+Na]1+
bhos#34,C25H48O7,483.329225,1,[M+Na]1+
bhos#36,C26H50O7,497.344875,1,[M+Na]1+
bhos#38,C27H52O7,511.3605251,1,[M+Na]1+
bhos#40,C28H54O7,525.3761751,1,[M+Na]1+
bhos#42,C29H56O7,539.3918252,1,[M+Na]1+
ibha#10,C24H33NO8,486.2098381,1,[M+Na]1+
ibha#16,C25H35NO8,500.2254882,1,[M+Na]1+
ibha#18,C26H37NO8,514.2411382,1,[M+Na]1+
ibha#20,C27H39NO8,528.2567883,1,[M+Na]1+
ibha#22,C28H41NO8,542.2724384,1,[M+Na]1+
ibha#24,C29H43NO8,556.2880884,1,[M+Na]1+
ibha#26,C30H45NO8,570.3037385,1,[M+Na]1+
ibha#28,C31H47NO8,584.3193886,1,[M+Na]1+
ibha#30,C32H49NO8,598.3350386,1,[M+Na]1+
ibho#10,C24H33NO8,486.2098381,1,[M+Na]1+
ibho#16,C25H35NO8,500.2254882,1,[M+Na]1+
ibho#18,C26H37NO8,514.2411382,1,[M+Na]1+
ibho#20,C27H39NO8,528.2567883,1,[M+Na]1+
ibho#22,C28H41NO8,542.2724384,1,[M+Na]1+
ibho#24,C29H43NO8,556.2880884,1,[M+Na]1+
ibho#26,C30H45NO8,570.3037385,1,[M+Na]1+
icas#1,C22H29NO7,442.1836234,1,[M+Na]1+
icas#2,C21H27NO6,412.1730587,1,[M+Na]1+
iglu#1,C14H17NO5,302.0998937,1,[M+Na]1+
iglu#2,C14H18NO8P,382.0662241,1,[M+Na]1+
angl#1,C13H17NO7,322.089723,1,[M+Na]1+
angl#2,C13H18NO10P,402.0560534,1,[M+Na]1+
icas#3,C24H31NO7,468.1992734,1,[M+Na]1+
icas#6.1,C21H29NO6,414.1887087,1,[M+Na]1+
icas#6.2,C21H29NO6,414.1887087,1,[M+Na]1+
icas#7,C22H27NO7,440.1679733,1,[M+Na]1+
icas#10,C24H33NO7,470.2149235,1,[M+Na]1+
icas#12,C21H27NO7,428.1679733,1,[M+Na]1+
icas#14,C23H31NO7,456.1992734,1,[M+Na]1+
icas#15,C25H33NO7,482.2149235,1,[M+Na]1+
icas#16,C25H35NO7,484.2305736,1,[M+Na]1+
icas#17,C26H35NO7,496.2305736,1,[M+Na]1+
icas#18,C26H37NO7,498.2462236,1,[M+Na]1+
icas#19,C27H37NO7,510.2462236,1,[M+Na]1+
icas#20,C27H39NO7,512.2618737,1,[M+Na]1+
icas#21,C28H39NO7,524.2618737,1,[M+Na]1+
icas#22,C28H41NO7,526.2775237,1,[M+Na]1+
icos#1,C22H29NO7,442.1836234,1,[M+Na]1+
icos#3,C24H31NO7,468.1992734,1,[M+Na]1+
icos#9,C20H25NO7,414.1523232,1,[M+Na]1+
icos#10,C24H33NO7,470.2149235,1,[M+Na]1+
icos#15,C25H33NO7,482.2149235,1,[M+Na]1+
icos#16,C25H35NO7,484.2305736,1,[M+Na]1+
icos#17,C26H35NO7,496.2305736,1,[M+Na]1+
icos#18,C26H37NO7,498.2462236,1,[M+Na]1+
oscr#1,C13H24O6,299.1465096,1,[M+Na]1+
oscr#3,C15H26O6,325.1621596,1,[M+Na]1+
oscr#7,C13H22O6,297.1308595,1,[M+Na]1+
oscr#9,C11H20O6,271.1152094,1,[M+Na]1+
oscr#10,C15H28O6,327.1778097,1,[M+Na]1+
oscr#12,C12H22O6,285.1308595,1,[M+Na]1+
oscr#14,C14H26O6,313.1621596,1,[M+Na]1+
oscr#15,C16H28O6,339.1778097,1,[M+Na]1+
oscr#16,C16H30O6,341.1934598,1,[M+Na]1+
oscr#17,C17H30O6,353.1934598,1,[M+Na]1+
oscr#18,C17H32O6,355.2091098,1,[M+Na]1+
oscr#19,C18H32O6,367.2091098,1,[M+Na]1+
oscr#20,C18H34O6,369.2247599,1,[M+Na]1+
oscr#21,C19H34O6,381.2247599,1,[M+Na]1+
oscr#22,C19H36O6,383.24041,1,[M+Na]1+
oscr#23,C20H36O6,395.24041,1,[M+Na]1+
oscr#24,C20H38O6,397.25606,1,[M+Na]1+
oscr#25,C21H38O6,409.25606,1,[M+Na]1+
oscr#26,C21H40O6,411.2717101,1,[M+Na]1+
oscr#27,C22H40O6,423.2717101,1,[M+Na]1+
oscr#28,C22H42O6,425.2873601,1,[M+Na]1+
oscr#29,C23H42O6,437.2873601,1,[M+Na]1+
oscr#30,C23H44O6,439.3030102,1,[M+Na]1+
oscr#31,C24H44O6,451.3030102,1,[M+Na]1+
oscr#32,C24H46O6,453.3186603,1,[M+Na]1+
oscr#33,C25H46O6,465.3186603,1,[M+Na]1+
oscr#34,C25H48O6,467.3343103,1,[M+Na]1+
oscr#35,C26H48O6,479.3343103,1,[M+Na]1+
oscr#36,C26H50O6,481.3499604,1,[M+Na]1+
oscr#37,C27H50O6,493.3499604,1,[M+Na]1+
oscr#38,C27H52O6,495.3656105,1,[M+Na]1+
glas#1,C19H34O11,461.199333,1,[M+Na]1+
glas#3,C21H36O11,487.2149831,1,[M+Na]1+
glas#10,C21H38O11,489.2306331,1,[M+Na]1+
glas#16,C22H40O11,503.2462832,1,[M+Na]1+
glas#18,C23H42O11,517.2619332,1,[M+Na]1+
glas#20,C24H44O11,531.2775833,1,[M+Na]1+
glas#22,C25H46O11,545.2932334,1,[M+Na]1+
glas#24,C26H48O11,559.3088834,1,[M+Na]1+
glas#26,C27H50O11,573.3245335,1,[M+Na]1+
hbas#3,C22H30O8,445.183289,1,[M+Na]1+
hbas#10,C22H32O8,447.1989391,1,[M+Na]1+
mbas#3,C20H32O7,407.2040244,1,[M+Na]1+
mbas#10,C20H34O7,409.2196745,1,[M+Na]1+
dasc#1,C26H46O11,557.2932334,1,[M+Na]1+
npar#1,C26H38N6O13,665.2389064,1,[M+Na]1+
npar#2,C21H30N6O9,533.1966477,1,[M+Na]1+
part#9,C11H20O6,271.1152094,1,[M+Na]1+
pasa#9,C30H38N2O10,609.2418665,1,[M+Na]1+
pasc#1,C25H37NO9,518.2360529,1,[M+Na]1+
pasc#9,C23H33NO9,490.2047527,1,[M+Na]1+
pasc#12,C24H35NO9,504.2204028,1,[M+Na]1+
pasy#9,C23H31NO8,472.194188,1,[M+Na]1+
ubas#1,C27H46N2O13,629.2892106,1,[M+Na]1+
ubas#2,C28H48N2O13,643.3048607,1,[M+Na]1+
dhas#18,C17H32O8,387.1989391,1,[M+Na]1+
tsas#9,C23H33NO9,490.2047527,1,[M+Na]1+
osas#9,C23H33NO10,506.1996673,1,[M+Na]1+
osas#10,C27H41NO10,562.2622676,1,[M+Na]1+
osas#2,C24H35NO9,504.2204028,1,[M+Na]1+
sufac#1,C15H30O6S,361.1655305,1,[M+Na]1+
sufal#1,C15H32O5S,347.1862659,1,[M+Na]1+
sufal#2,C15H32O5S,347.1862659,1,[M+Na]1+
sufal#3,C15H32O5S,347.1862659,1,[M+Na]1+
sufal#4,C15H32O5S,347.1862659,1,[M+Na]1+
sufac#2,C15H30O6S,361.1655305,1,[M+Na]1+
npar#3,C21H30N6O10,549.1915623,1,[M+Na]1+
anglas#1,C26H39NO12,580.2364468,1,[M+Na]1+
anglas#2,C26H40NO15P,660.2027772,1,[M+Na]1+
anglas#3,C28H41NO12,606.2520968,1,[M+Na]1+
anglas#7,C26H37NO12,578.2207967,1,[M+Na]1+
anglas#9,C24H35NO12,552.2051467,1,[M+Na]1+
ascr#69,C18H34O10,433.2044184,1,[M+Na]1+
ascr#81,C25H34N2O10,545.2105664,1,[M+Na]1+
ascr#82,C30H41N3O13,674.2531595,1,[M+Na]1+
bhas#9,C11H20O7,287.1101241,1,[M+Na]1+
bkas#1,C13H22O7,313.1257741,1,[M+Na]1+
glosas#2,C30H45NO14,666.2732262,1,[M+Na]1+
glosas#9,C29H43NO15,668.2524908,1,[M+Na]1+
glosas#10,C33H51NO15,724.315091,1,[M+Na]1+
glosas#21,C30H45NO14,666.2732262,1,[M+Na]1+
glosas#91,C29H43NO15,668.2524908,1,[M+Na]1+
glosas#101,C33H51NO15,724.315091,1,[M+Na]1+
hbas#9,C18H24O8,391.1363388,1,[M+Na]1+
hbas#13,C24H34O13,553.1891622,1,[M+Na]1+
iglas#1,C27H39NO10,560.2466175,1,[M+Na]1+
iglas#2,C27H40NO13P,640.2129479,1,[M+Na]1+
iglas#3,C29H41NO10,586.2622676,1,[M+Na]1+
iglas#7,C27H37NO10,558.2309675,1,[M+Na]1+
npar#4,C27H40N6O13S,711.2266272,1,[M+Na]1+
nuclas#31,C27H41N5O9,602.279649,1,[M+Na]1+
nuclas#32,C27H41N5O9,602.279649,1,[M+Na]1+
nuclas#33,C30H44N6O13,719.2858566,1,[M+Na]1+
nuclas#34,C30H44N6O13,719.2858566,1,[M+Na]1+
nuclas#35,C29H41N5O13,690.2593075,1,[M+Na]1+
nuclas#36,C29H41N5O13,690.2593075,1,[M+Na]1+
nuclas#71,C25H37N5O9,574.2483489,1,[M+Na]1+
osas#1,C25H37NO10,534.2309675,1,[M+Na]1+
osas#7,C25H35NO10,532.2153174,1,[M+Na]1+
osas#13,C34H55N2O20P,865.2977998,1,[M+Na]1+
osas#15,C27H40N2O11,591.2524312,1,[M+Na]1+
osas#24,C25H37NO11,550.2258821,1,[M+Na]1+
osas#91,C25H38N2O10,549.2418665,1,[M+Na]1+
osas#92,C28H45N2O15P,703.2449763,1,[M+Na]1+
paso#9,C30H38N2O11,625.2367811,1,[M+Na]1+
pugl#1,C17H25N5O5S,434.1468608,1,[M+Na]1+
puglas#1,C30H47N5O10S,692.2935846,1,[M+Na]1+
nuclas#36,C30H42N6O14,733.2651212,1,[M+Na]1+
uglas#11,C24H37N4O16P,691.1834387,1,[M+Na]1+
uglas#31,C26H39N4O16P,717.1990888,1,[M+Na]1+
uglas#71,C24H35N4O16P,689.1677887,1,[M+Na]1+
